trip_id,vehicle_id,m,x,y,t
2727,272,0,1.0,2.0,341
2727,272,1,2.0,2.0,342
2727,272,2,3.0,2.0,343
2727,272,3,4.0,2.0,344
2727,272,4,5.0,2.0,345
2727,272,5,5.0,3.0,346
2727,272,6,6.0,3.0,347
2727,272,7,6.0,4.0,348
2727,272,8,7.0,4.0,349
2727,272,9,8.0,4.0,350
2727,272,10,8.0,5.0,351
2727,272,11,9.0,5.0,352
2727,272,12,10.0,5.0,353
2727,272,13,10.0,6.0,354
2727,272,14,10.0,7.0,355
2727,272,15,11.0,7.0,356
2727,272,16,11.0,8.0,357
2727,272,17,11.0,9.0,358
2727,272,18,12.0,9.0,359
2727,272,19,12.0,10.0,360
2727,272,20,12.0,11.0,361
2727,272,21,13.0,11.0,362
2727,272,22,14.0,11.0,363
2727,272,23,14.0,12.0,364
2727,272,24,14.0,13.0,365
2727,272,25,15.0,13.0,366
2727,272,26,15.0,14.0,367
2727,272,27,16.0,14.0,368
2727,272,28,17.0,14.0,369
2727,272,29,17.0,15.0,370
2727,272,30,17.0,16.0,371
2727,272,31,18.0,16.0,372
2727,272,32,19.0,16.0,373
2727,272,33,20.0,16.0,374
2727,272,34,20.0,17.0,375
2727,272,35,20.0,18.0,376
2727,272,36,20.0,19.0,377
2727,272,37,21.0,19.0,378
2727,272,38,21.0,20.0,379
2727,272,39,22.0,20.0,380
2727,272,40,22.0,21.0,381
2727,272,41,22.0,22.0,382
2727,272,42,22.0,23.0,383
2727,272,43,22.0,24.0,384
2727,272,44,22.0,25.0,385
2727,272,45,23.0,25.0,386
2727,272,46,23.0,26.0,387
2727,272,47,24.0,26.0,388
2727,272,48,25.0,26.0,389
2727,272,49,26.0,26.0,390
2727,272,50,27.0,26.0,391
2727,272,51,27.0,25.0,392
2727,272,52,27.0,24.0,393
2727,272,53,27.0,23.0,394
2727,272,54,27.0,23.0,395
2727,272,55,27.0,23.0,396
2728,272,0,27.0,23.0,426
2728,272,1,26.0,23.0,427
2728,272,2,26.0,22.0,428
2728,272,3,25.0,22.0,429
2728,272,4,24.0,22.0,430
2728,272,5,24.0,21.0,431
2728,272,6,24.0,20.0,432
2728,272,7,23.0,20.0,433
2728,272,8,23.0,19.0,434
2728,272,9,22.0,19.0,435
2728,272,10,22.0,18.0,436
2728,272,11,22.0,17.0,437
2728,272,12,22.0,16.0,438
2728,272,13,21.0,16.0,439
2728,272,14,21.0,15.0,440
2728,272,15,20.0,15.0,441
2728,272,16,19.0,15.0,442
2728,272,17,19.0,14.0,443
2728,272,18,19.0,13.0,444
2728,272,19,18.0,13.0,445
2728,272,20,18.0,12.0,446
2728,272,21,17.0,12.0,447
2728,272,22,17.0,11.0,448
2728,272,23,16.0,11.0,449
2728,272,24,16.0,10.0,450
2728,272,25,16.0,9.0,451
2728,272,26,16.0,8.0,452
2728,272,27,15.0,8.0,453
2729,272,0,15.0,8.0,483
2729,272,1,15.0,9.0,484
2729,272,2,15.0,10.0,485
2729,272,3,15.0,11.0,486
2729,272,4,15.0,12.0,487
2729,272,5,15.0,13.0,488
2729,272,6,15.0,14.0,489
2729,272,7,16.0,14.0,490
2729,272,8,16.0,15.0,491
2729,272,9,16.0,16.0,492
2729,272,10,16.0,17.0,493
2729,272,11,16.0,18.0,494
2729,272,12,17.0,18.0,495
2729,272,13,17.0,19.0,496
2729,272,14,17.0,20.0,497
2729,272,15,17.0,21.0,498
2729,272,16,17.0,22.0,499
2729,272,17,17.0,23.0,500
2729,272,18,17.0,24.0,501
2729,272,19,17.0,25.0,502
2729,272,20,18.0,25.0,503
2729,272,21,18.0,26.0,504
2729,272,22,18.0,27.0,505
2729,272,23,18.0,28.0,506
2729,272,24,18.0,29.0,507
2730,273,0,10.0,23.0,0
2730,273,1,10.0,22.0,1
2730,273,2,10.0,21.0,2
2730,273,3,10.0,20.0,3
2730,273,4,10.0,19.0,4
2730,273,5,10.0,18.0,5
2730,273,6,10.0,17.0,6
2730,273,7,10.0,16.0,7
2730,273,8,10.0,15.0,8
2730,273,9,11.0,15.0,9
2730,273,10,11.0,14.0,10
2730,273,11,11.0,13.0,11
2730,273,12,11.0,12.0,12
2730,273,13,11.0,11.0,13
2730,273,14,11.0,10.0,14
2731,273,0,11.0,10.0,44
2731,273,1,11.0,11.0,45
2731,273,2,11.0,12.0,46
2731,273,3,11.0,13.0,47
2731,273,4,12.0,13.0,48
2731,273,5,12.0,14.0,49
2731,273,6,12.0,15.0,50
2731,273,7,12.0,16.0,51
2731,273,8,12.0,17.0,52
2731,273,9,12.0,18.0,53
2731,273,10,12.0,19.0,54
2731,273,11,13.0,19.0,55
2731,273,12,14.0,19.0,56
2731,273,13,14.0,20.0,57
2731,273,14,14.0,21.0,58
2731,273,15,14.0,21.0,59
2731,273,16,14.0,21.0,60
2731,273,17,14.0,20.0,61
2731,273,18,15.0,20.0,62
2732,273,0,15.0,20.0,92
2732,273,1,14.0,20.0,93
2732,273,2,13.0,20.0,94
2732,273,3,13.0,19.0,95
2732,273,4,13.0,18.0,96
2732,273,5,12.0,18.0,97
2732,273,6,11.0,18.0,98
2732,273,7,10.0,18.0,99
2732,273,8,9.0,18.0,100
2732,273,9,8.0,18.0,101
2732,273,10,8.0,17.0,102
2732,273,11,7.0,17.0,103
2732,273,12,7.0,18.0,104
2732,273,13,7.0,19.0,105
2732,273,14,7.0,20.0,106
2732,273,15,7.0,21.0,107
2732,273,16,6.0,21.0,108
2732,273,17,6.0,21.0,109
2732,273,18,6.0,21.0,110
2732,273,19,6.0,20.0,111
2732,273,20,6.0,19.0,112
2732,273,21,6.0,18.0,113
2732,273,22,7.0,18.0,114
2732,273,23,7.0,17.0,115
2733,273,0,7.0,17.0,145
2733,273,1,8.0,17.0,146
2734,273,0,8.0,17.0,176
2734,273,1,9.0,17.0,177
2734,273,2,10.0,17.0,178
2734,273,3,11.0,17.0,179
2734,273,4,11.0,16.0,180
2734,273,5,11.0,15.0,181
2734,273,6,11.0,14.0,182
2734,273,7,11.0,13.0,183
2734,273,8,12.0,13.0,184
2734,273,9,12.0,12.0,185
2734,273,10,13.0,12.0,186
2734,273,11,14.0,12.0,187
2734,273,12,15.0,12.0,188
2734,273,13,16.0,12.0,189
2734,273,14,17.0,12.0,190
2734,273,15,18.0,12.0,191
2734,273,16,19.0,12.0,192
2734,273,17,19.0,11.0,193
2734,273,18,19.0,10.0,194
2734,273,19,20.0,10.0,195
2734,273,20,21.0,10.0,196
2734,273,21,21.0,9.0,197
2734,273,22,22.0,9.0,198
2734,273,23,22.0,8.0,199
2734,273,24,22.0,7.0,200
2735,273,0,22.0,7.0,230
2735,273,1,22.0,8.0,231
2735,273,2,22.0,9.0,232
2735,273,3,22.0,10.0,233
2735,273,4,21.0,10.0,234
2735,273,5,21.0,11.0,235
2735,273,6,20.0,11.0,236
2735,273,7,20.0,12.0,237
2735,273,8,20.0,13.0,238
2735,273,9,20.0,14.0,239
2735,273,10,20.0,15.0,240
2735,273,11,19.0,15.0,241
2735,273,12,19.0,16.0,242
2735,273,13,18.0,16.0,243
2735,273,14,18.0,17.0,244
2735,273,15,18.0,18.0,245
2735,273,16,18.0,19.0,246
2735,273,17,18.0,20.0,247
2735,273,18,18.0,21.0,248
2735,273,19,18.0,22.0,249
2735,273,20,17.0,22.0,250
2735,273,21,17.0,21.0,251
2735,273,22,16.0,21.0,252
2735,273,23,15.0,21.0,253
2735,273,24,15.0,21.0,254
2735,273,25,15.0,21.0,255
2736,273,0,15.0,21.0,285
2736,273,1,14.0,21.0,286
2736,273,2,13.0,21.0,287
2736,273,3,12.0,21.0,288
2736,273,4,12.0,20.0,289
2737,273,0,12.0,20.0,319
2737,273,1,12.0,19.0,320
2737,273,2,11.0,19.0,321
2737,273,3,11.0,18.0,322
2737,273,4,10.0,18.0,323
2737,273,5,10.0,17.0,324
2737,273,6,10.0,16.0,325
2737,273,7,9.0,16.0,326
2738,273,0,9.0,16.0,356
2738,273,1,10.0,16.0,357
2738,273,2,11.0,16.0,358
2738,273,3,12.0,16.0,359
2738,273,4,13.0,16.0,360
2738,273,5,13.0,15.0,361
2738,273,6,14.0,15.0,362
2738,273,7,14.0,14.0,363
2738,273,8,14.0,13.0,364
2738,273,9,15.0,13.0,365
2738,273,10,15.0,12.0,366
2738,273,11,16.0,12.0,367
2738,273,12,16.0,11.0,368
2738,273,13,16.0,10.0,369
2738,273,14,16.0,9.0,370
2738,273,15,16.0,8.0,371
2738,273,16,17.0,8.0,372
2738,273,17,17.0,7.0,373
2738,273,18,17.0,6.0,374
2738,273,19,18.0,6.0,375
2738,273,20,19.0,6.0,376
2738,273,21,19.0,5.0,377
2738,273,22,20.0,5.0,378
2738,273,23,21.0,5.0,379
2738,273,24,22.0,5.0,380
2738,273,25,23.0,5.0,381
2738,273,26,24.0,5.0,382
2738,273,27,24.0,4.0,383
2738,273,28,25.0,4.0,384
2739,273,0,25.0,4.0,414
2739,273,1,24.0,4.0,415
2739,273,2,23.0,4.0,416
2739,273,3,22.0,4.0,417
2739,273,4,21.0,4.0,418
2739,273,5,20.0,4.0,419
2739,273,6,19.0,4.0,420
2739,273,7,18.0,4.0,421
2739,273,8,18.0,3.0,422
2739,273,9,17.0,3.0,423
2739,273,10,16.0,3.0,424
2739,273,11,15.0,3.0,425
2739,273,12,15.0,2.0,426
2739,273,13,14.0,2.0,427
2739,273,14,13.0,2.0,428
2739,273,15,12.0,2.0,429
2739,273,16,11.0,2.0,430
2739,273,17,10.0,2.0,431
2739,273,18,9.0,2.0,432
2739,273,19,8.0,2.0,433
2739,273,20,7.0,2.0,434
2739,273,21,7.0,2.0,435
2740,274,0,15.0,20.0,0
2740,274,1,15.0,21.0,1
2740,274,2,16.0,21.0,2
2740,274,3,16.0,22.0,3
2740,274,4,16.0,23.0,4
2740,274,5,16.0,24.0,5
2741,274,0,16.0,24.0,35
2741,274,1,16.0,23.0,36
2742,274,0,16.0,23.0,66
2742,274,1,16.0,22.0,67
2742,274,2,16.0,21.0,68
2742,274,3,16.0,20.0,69
2742,274,4,16.0,19.0,70
2742,274,5,15.0,19.0,71
2742,274,6,15.0,18.0,72
2742,274,7,14.0,18.0,73
2742,274,8,13.0,18.0,74
2742,274,9,12.0,18.0,75
2742,274,10,11.0,18.0,76
2742,274,11,11.0,17.0,77
2742,274,12,11.0,16.0,78
2742,274,13,11.0,15.0,79
2742,274,14,11.0,14.0,80
2742,274,15,11.0,13.0,81
2742,274,16,10.0,13.0,82
2742,274,17,9.0,13.0,83
2742,274,18,8.0,13.0,84
2742,274,19,7.0,13.0,85
2742,274,20,6.0,13.0,86
2742,274,21,6.0,12.0,87
2742,274,22,5.0,12.0,88
2742,274,23,5.0,11.0,89
2742,274,24,5.0,10.0,90
2742,274,25,4.0,10.0,91
2742,274,26,4.0,9.0,92
2742,274,27,4.0,8.0,93
2742,274,28,4.0,7.0,94
2742,274,29,4.0,6.0,95
2742,274,30,3.0,6.0,96
2742,274,31,3.0,5.0,97
2742,274,32,2.0,5.0,98
2742,274,33,2.0,4.0,99
2742,274,34,2.0,3.0,100
2742,274,35,2.0,2.0,101
2743,274,0,2.0,2.0,131
2743,274,1,3.0,2.0,132
2743,274,2,4.0,2.0,133
2743,274,3,4.0,3.0,134
2743,274,4,4.0,4.0,135
2743,274,5,4.0,5.0,136
2743,274,6,4.0,6.0,137
2743,274,7,4.0,7.0,138
2743,274,8,4.0,8.0,139
2743,274,9,5.0,8.0,140
2743,274,10,5.0,9.0,141
2743,274,11,5.0,10.0,142
2743,274,12,5.0,11.0,143
2743,274,13,5.0,12.0,144
2743,274,14,6.0,12.0,145
2743,274,15,7.0,12.0,146
2743,274,16,7.0,13.0,147
2743,274,17,8.0,13.0,148
2743,274,18,8.0,14.0,149
2743,274,19,8.0,15.0,150
2743,274,20,8.0,16.0,151
2743,274,21,8.0,17.0,152
2743,274,22,9.0,17.0,153
2743,274,23,9.0,18.0,154
2743,274,24,9.0,19.0,155
2743,274,25,10.0,19.0,156
2743,274,26,11.0,19.0,157
2743,274,27,12.0,19.0,158
2743,274,28,12.0,20.0,159
2743,274,29,12.0,21.0,160
2743,274,30,13.0,21.0,161
2743,274,31,13.0,22.0,162
2743,274,32,13.0,23.0,163
2743,274,33,13.0,24.0,164
2743,274,34,13.0,25.0,165
2743,274,35,14.0,25.0,166
2743,274,36,15.0,25.0,167
2743,274,37,15.0,26.0,168
2743,274,38,15.0,27.0,169
2743,274,39,15.0,28.0,170
2743,274,40,16.0,28.0,171
2743,274,41,17.0,28.0,172
2743,274,42,18.0,28.0,173
2743,274,43,18.0,29.0,174
2744,274,0,18.0,29.0,204
2744,274,1,17.0,29.0,205
2744,274,2,16.0,29.0,206
2744,274,3,15.0,29.0,207
2744,274,4,14.0,29.0,208
2744,274,5,13.0,29.0,209
2744,274,6,13.0,28.0,210
2744,274,7,13.0,27.0,211
2744,274,8,12.0,27.0,212
2744,274,9,11.0,27.0,213
2744,274,10,10.0,27.0,214
2744,274,11,10.0,26.0,215
2744,274,12,10.0,25.0,216
2744,274,13,9.0,25.0,217
2744,274,14,9.0,24.0,218
2744,274,15,9.0,23.0,219
2744,274,16,9.0,22.0,220
2744,274,17,9.0,21.0,221
2744,274,18,9.0,20.0,222
2744,274,19,9.0,19.0,223
2744,274,20,9.0,18.0,224
2744,274,21,9.0,17.0,225
2744,274,22,8.0,17.0,226
2745,274,0,8.0,17.0,256
2745,274,1,9.0,17.0,257
2745,274,2,9.0,18.0,258
2745,274,3,10.0,18.0,259
2745,274,4,11.0,18.0,260
2745,274,5,12.0,18.0,261
2745,274,6,13.0,18.0,262
2745,274,7,14.0,18.0,263
2745,274,8,15.0,18.0,264
2745,274,9,16.0,18.0,265
2745,274,10,17.0,18.0,266
2745,274,11,18.0,18.0,267
2745,274,12,19.0,18.0,268
2745,274,13,20.0,18.0,269
2745,274,14,20.0,19.0,270
2745,274,15,21.0,19.0,271
2745,274,16,22.0,19.0,272
2745,274,17,23.0,19.0,273
2745,274,18,24.0,19.0,274
2745,274,19,24.0,20.0,275
2746,274,0,24.0,20.0,305
2746,274,1,23.0,20.0,306
2746,274,2,23.0,19.0,307
2746,274,3,23.0,18.0,308
2746,274,4,23.0,17.0,309
2746,274,5,22.0,17.0,310
2746,274,6,21.0,17.0,311
2746,274,7,21.0,16.0,312
2746,274,8,21.0,15.0,313
2746,274,9,21.0,14.0,314
2746,274,10,21.0,13.0,315
2746,274,11,20.0,13.0,316
2746,274,12,20.0,12.0,317
2746,274,13,20.0,11.0,318
2746,274,14,20.0,10.0,319
2746,274,15,19.0,10.0,320
2746,274,16,19.0,9.0,321
2746,274,17,19.0,8.0,322
2746,274,18,19.0,7.0,323
2746,274,19,19.0,6.0,324
2746,274,20,19.0,5.0,325
2746,274,21,18.0,5.0,326
2747,274,0,18.0,5.0,356
2747,274,1,18.0,6.0,357
2747,274,2,18.0,7.0,358
2747,274,3,18.0,8.0,359
2747,274,4,19.0,8.0,360
2747,274,5,19.0,9.0,361
2747,274,6,19.0,10.0,362
2747,274,7,19.0,11.0,363
2747,274,8,19.0,12.0,364
2747,274,9,19.0,13.0,365
2747,274,10,19.0,14.0,366
2747,274,11,19.0,15.0,367
2747,274,12,19.0,16.0,368
2747,274,13,20.0,16.0,369
2747,274,14,20.0,17.0,370
2747,274,15,20.0,18.0,371
2748,274,0,20.0,18.0,401
2748,274,1,19.0,18.0,402
2748,274,2,19.0,17.0,403
2748,274,3,18.0,17.0,404
2748,274,4,17.0,17.0,405
2748,274,5,16.0,17.0,406
2748,274,6,15.0,17.0,407
2748,274,7,15.0,16.0,408
2748,274,8,14.0,16.0,409
2748,274,9,13.0,16.0,410
2748,274,10,12.0,16.0,411
2748,274,11,12.0,15.0,412
2748,274,12,11.0,15.0,413
2748,274,13,10.0,15.0,414
2748,274,14,9.0,15.0,415
2748,274,15,9.0,14.0,416
2748,274,16,8.0,14.0,417
2748,274,17,8.0,13.0,418
2748,274,18,7.0,13.0,419
2748,274,19,7.0,14.0,420
2748,274,20,8.0,14.0,421
2748,274,21,9.0,14.0,422
2748,274,22,9.0,15.0,423
2748,274,23,10.0,15.0,424
2748,274,24,11.0,15.0,425
2749,274,0,11.0,15.0,455
2749,274,1,12.0,15.0,456
2749,274,2,12.0,16.0,457
2749,274,3,12.0,17.0,458
2749,274,4,13.0,17.0,459
2749,274,5,13.0,18.0,460
2749,274,6,13.0,19.0,461
2749,274,7,14.0,19.0,462
2749,274,8,15.0,19.0,463
2749,274,9,16.0,19.0,464
2749,274,10,17.0,19.0,465
2749,274,11,17.0,20.0,466
2749,274,12,17.0,21.0,467
2749,274,13,17.0,22.0,468
2749,274,14,18.0,22.0,469
2749,274,15,18.0,22.0,470
2749,274,16,19.0,22.0,471
2749,274,17,19.0,21.0,472
2749,274,18,19.0,20.0,473
2749,274,19,19.0,19.0,474
2749,274,20,19.0,18.0,475
2749,274,21,20.0,18.0,476
2750,275,0,19.0,5.0,0
2750,275,1,18.0,5.0,1
2750,275,2,17.0,5.0,2
2750,275,3,16.0,5.0,3
2750,275,4,16.0,6.0,4
2750,275,5,16.0,7.0,5
2750,275,6,16.0,8.0,6
2750,275,7,15.0,8.0,7
2750,275,8,15.0,9.0,8
2750,275,9,16.0,9.0,9
2750,275,10,17.0,9.0,10
2751,275,0,17.0,9.0,40
2751,275,1,16.0,9.0,41
2751,275,2,16.0,10.0,42
2751,275,3,16.0,11.0,43
2751,275,4,15.0,11.0,44
2751,275,5,14.0,11.0,45
2751,275,6,14.0,12.0,46
2751,275,7,14.0,13.0,47
2751,275,8,13.0,13.0,48
2751,275,9,12.0,13.0,49
2751,275,10,12.0,14.0,50
2751,275,11,12.0,15.0,51
2751,275,12,11.0,15.0,52
2751,275,13,11.0,16.0,53
2751,275,14,11.0,17.0,54
2751,275,15,11.0,18.0,55
2751,275,16,10.0,18.0,56
2751,275,17,10.0,19.0,57
2751,275,18,10.0,20.0,58
2751,275,19,10.0,21.0,59
2751,275,20,10.0,22.0,60
2751,275,21,10.0,23.0,61
2752,275,0,10.0,23.0,91
2752,275,1,11.0,23.0,92
2752,275,2,11.0,22.0,93
2752,275,3,11.0,21.0,94
2752,275,4,11.0,20.0,95
2752,275,5,12.0,20.0,96
2752,275,6,12.0,19.0,97
2752,275,7,12.0,18.0,98
2752,275,8,13.0,18.0,99
2752,275,9,14.0,18.0,100
2752,275,10,15.0,18.0,101
2752,275,11,16.0,18.0,102
2752,275,12,16.0,17.0,103
2752,275,13,17.0,17.0,104
2752,275,14,17.0,16.0,105
2752,275,15,18.0,16.0,106
2752,275,16,19.0,16.0,107
2752,275,17,19.0,15.0,108
2752,275,18,19.0,14.0,109
2752,275,19,19.0,13.0,110
2752,275,20,19.0,12.0,111
2752,275,21,20.0,12.0,112
2752,275,22,21.0,12.0,113
2752,275,23,21.0,11.0,114
2752,275,24,22.0,11.0,115
2752,275,25,22.0,10.0,116
2752,275,26,22.0,9.0,117
2752,275,27,22.0,8.0,118
2752,275,28,22.0,7.0,119
2752,275,29,22.0,6.0,120
2752,275,30,22.0,5.0,121
2752,275,31,22.0,4.0,122
2752,275,32,22.0,3.0,123
2752,275,33,22.0,2.0,124
2752,275,34,22.0,1.0,125
2753,275,0,22.0,1.0,155
2753,275,1,22.0,2.0,156
2753,275,2,22.0,3.0,157
2753,275,3,22.0,4.0,158
2753,275,4,22.0,5.0,159
2753,275,5,22.0,6.0,160
2753,275,6,22.0,7.0,161
2753,275,7,22.0,8.0,162
2753,275,8,22.0,9.0,163
2753,275,9,22.0,10.0,164
2753,275,10,22.0,11.0,165
2753,275,11,22.0,12.0,166
2753,275,12,22.0,13.0,167
2753,275,13,22.0,14.0,168
2753,275,14,22.0,15.0,169
2753,275,15,22.0,16.0,170
2753,275,16,22.0,17.0,171
2753,275,17,22.0,18.0,172
2753,275,18,22.0,19.0,173
2753,275,19,22.0,20.0,174
2753,275,20,22.0,21.0,175
2753,275,21,22.0,22.0,176
2753,275,22,22.0,23.0,177
2753,275,23,22.0,24.0,178
2753,275,24,22.0,25.0,179
2753,275,25,22.0,25.0,180
2753,275,26,22.0,24.0,181
2753,275,27,22.0,23.0,182
2753,275,28,22.0,22.0,183
2753,275,29,22.0,21.0,184
2754,275,0,22.0,21.0,214
2754,275,1,21.0,21.0,215
2754,275,2,21.0,20.0,216
2754,275,3,21.0,19.0,217
2754,275,4,21.0,18.0,218
2754,275,5,21.0,17.0,219
2754,275,6,20.0,17.0,220
2754,275,7,20.0,16.0,221
2754,275,8,19.0,16.0,222
2754,275,9,19.0,15.0,223
2754,275,10,19.0,14.0,224
2754,275,11,18.0,14.0,225
2754,275,12,17.0,14.0,226
2754,275,13,16.0,14.0,227
2754,275,14,15.0,14.0,228
2754,275,15,14.0,14.0,229
2754,275,16,13.0,14.0,230
2754,275,17,12.0,14.0,231
2754,275,18,12.0,13.0,232
2754,275,19,11.0,13.0,233
2754,275,20,10.0,13.0,234
2754,275,21,10.0,12.0,235
2754,275,22,10.0,11.0,236
2754,275,23,9.0,11.0,237
2754,275,24,8.0,11.0,238
2754,275,25,7.0,11.0,239
2754,275,26,7.0,12.0,240
2755,275,0,7.0,12.0,270
2755,275,1,7.0,11.0,271
2755,275,2,6.0,11.0,272
2755,275,3,6.0,10.0,273
2755,275,4,5.0,10.0,274
2755,275,5,4.0,10.0,275
2755,275,6,3.0,10.0,276
2755,275,7,3.0,9.0,277
2755,275,8,2.0,9.0,278
2755,275,9,2.0,8.0,279
2755,275,10,2.0,7.0,280
2755,275,11,2.0,6.0,281
2755,275,12,2.0,5.0,282
2755,275,13,2.0,4.0,283
2755,275,14,2.0,3.0,284
2755,275,15,1.0,3.0,285
2755,275,16,0.0,3.0,286
2755,275,17,0.0,2.0,287
2756,275,0,0.0,2.0,317
2756,275,1,1.0,2.0,318
2756,275,2,2.0,2.0,319
2756,275,3,3.0,2.0,320
2756,275,4,4.0,2.0,321
2756,275,5,5.0,2.0,322
2756,275,6,6.0,2.0,323
2756,275,7,7.0,2.0,324
2756,275,8,7.0,3.0,325
2756,275,9,8.0,3.0,326
2756,275,10,9.0,3.0,327
2756,275,11,9.0,4.0,328
2756,275,12,10.0,4.0,329
2756,275,13,11.0,4.0,330
2756,275,14,12.0,4.0,331
2757,275,0,12.0,4.0,361
2757,275,1,12.0,5.0,362
2757,275,2,12.0,6.0,363
2757,275,3,12.0,7.0,364
2757,275,4,11.0,7.0,365
2757,275,5,10.0,7.0,366
2757,275,6,10.0,8.0,367
2757,275,7,9.0,8.0,368
2757,275,8,9.0,9.0,369
2757,275,9,9.0,10.0,370
2757,275,10,8.0,10.0,371
2757,275,11,8.0,11.0,372
2757,275,12,7.0,11.0,373
2757,275,13,6.0,11.0,374
2757,275,14,6.0,12.0,375
2757,275,15,6.0,13.0,376
2758,275,0,6.0,13.0,406
2758,275,1,7.0,13.0,407
2758,275,2,8.0,13.0,408
2758,275,3,9.0,13.0,409
2758,275,4,10.0,13.0,410
2758,275,5,11.0,13.0,411
2758,275,6,12.0,13.0,412
2758,275,7,13.0,13.0,413
2758,275,8,14.0,13.0,414
2758,275,9,15.0,13.0,415
2758,275,10,16.0,13.0,416
2758,275,11,17.0,13.0,417
2758,275,12,17.0,13.0,418
2759,275,0,17.0,13.0,448
2759,275,1,16.0,13.0,449
2759,275,2,16.0,12.0,450
2759,275,3,16.0,11.0,451
2759,275,4,16.0,10.0,452
2759,275,5,15.0,10.0,453
2759,275,6,14.0,10.0,454
2759,275,7,14.0,9.0,455
2759,275,8,14.0,8.0,456
2759,275,9,13.0,8.0,457
2759,275,10,12.0,8.0,458
2759,275,11,12.0,7.0,459
2759,275,12,12.0,6.0,460
2759,275,13,11.0,6.0,461
2759,275,14,11.0,5.0,462
2759,275,15,10.0,5.0,463
2759,275,16,9.0,5.0,464
2759,275,17,8.0,5.0,465
2759,275,18,8.0,4.0,466
2759,275,19,7.0,4.0,467
2760,276,0,17.0,9.0,0
2760,276,1,16.0,9.0,1
2760,276,2,15.0,9.0,2
2760,276,3,14.0,9.0,3
2760,276,4,14.0,8.0,4
2761,276,0,14.0,8.0,34
2761,276,1,15.0,8.0,35
2761,276,2,16.0,8.0,36
2761,276,3,17.0,8.0,37
2761,276,4,18.0,8.0,38
2761,276,5,19.0,8.0,39
2761,276,6,19.0,9.0,40
2761,276,7,20.0,9.0,41
2761,276,8,21.0,9.0,42
2761,276,9,21.0,10.0,43
2761,276,10,21.0,11.0,44
2761,276,11,22.0,11.0,45
2761,276,12,23.0,11.0,46
2761,276,13,24.0,11.0,47
2761,276,14,24.0,12.0,48
2761,276,15,25.0,12.0,49
2761,276,16,25.0,13.0,50
2761,276,17,25.0,14.0,51
2761,276,18,25.0,15.0,52
2761,276,19,25.0,16.0,53
2761,276,20,24.0,16.0,54
2761,276,21,23.0,16.0,55
2761,276,22,23.0,15.0,56
2762,276,0,23.0,15.0,86
2762,276,1,23.0,16.0,87
2762,276,2,23.0,17.0,88
2762,276,3,23.0,18.0,89
2762,276,4,23.0,19.0,90
2762,276,5,23.0,20.0,91
2762,276,6,22.0,20.0,92
2762,276,7,22.0,21.0,93
2762,276,8,23.0,21.0,94
2762,276,9,23.0,20.0,95
2762,276,10,23.0,19.0,96
2762,276,11,23.0,18.0,97
2762,276,12,24.0,18.0,98
2762,276,13,24.0,19.0,99
2762,276,14,24.0,20.0,100
2762,276,15,24.0,19.0,101
2762,276,16,23.0,19.0,102
2762,276,17,22.0,19.0,103
2762,276,18,22.0,18.0,104
2762,276,19,22.0,17.0,105
2762,276,20,22.0,17.0,106
2762,276,21,22.0,17.0,107
2762,276,22,22.0,17.0,108
2762,276,23,22.0,17.0,109
2762,276,24,22.0,17.0,110
2762,276,25,22.0,17.0,111
2762,276,26,23.0,17.0,112
2762,276,27,24.0,17.0,113
2762,276,28,24.0,16.0,114
2762,276,29,25.0,16.0,115
2763,276,0,25.0,16.0,145
2763,276,1,25.0,15.0,146
2763,276,2,25.0,14.0,147
2763,276,3,25.0,13.0,148
2763,276,4,25.0,12.0,149
2763,276,5,24.0,12.0,150
2763,276,6,23.0,12.0,151
2763,276,7,22.0,12.0,152
2763,276,8,22.0,11.0,153
2763,276,9,22.0,10.0,154
2763,276,10,22.0,9.0,155
2763,276,11,21.0,9.0,156
2763,276,12,21.0,8.0,157
2763,276,13,20.0,8.0,158
2764,276,0,20.0,8.0,188
2764,276,1,21.0,8.0,189
2764,276,2,22.0,8.0,190
2764,276,3,23.0,8.0,191
2764,276,4,23.0,9.0,192
2764,276,5,23.0,10.0,193
2764,276,6,24.0,10.0,194
2764,276,7,25.0,10.0,195
2764,276,8,26.0,10.0,196
2764,276,9,27.0,10.0,197
2764,276,10,28.0,10.0,198
2765,276,0,28.0,10.0,228
2765,276,1,27.0,10.0,229
2765,276,2,26.0,10.0,230
2765,276,3,26.0,9.0,231
2765,276,4,25.0,9.0,232
2765,276,5,25.0,8.0,233
2765,276,6,24.0,8.0,234
2765,276,7,23.0,8.0,235
2765,276,8,22.0,8.0,236
2765,276,9,21.0,8.0,237
2765,276,10,20.0,8.0,238
2765,276,11,19.0,8.0,239
2765,276,12,18.0,8.0,240
2765,276,13,17.0,8.0,241
2765,276,14,16.0,8.0,242
2765,276,15,15.0,8.0,243
2765,276,16,15.0,7.0,244
2765,276,17,15.0,6.0,245
2765,276,18,15.0,5.0,246
2765,276,19,15.0,4.0,247
2765,276,20,14.0,4.0,248
2765,276,21,13.0,4.0,249
2765,276,22,12.0,4.0,250
2765,276,23,11.0,4.0,251
2765,276,24,11.0,3.0,252
2765,276,25,10.0,3.0,253
2765,276,26,9.0,3.0,254
2765,276,27,8.0,3.0,255
2765,276,28,7.0,3.0,256
2765,276,29,6.0,3.0,257
2765,276,30,5.0,3.0,258
2765,276,31,5.0,2.0,259
